AR,Lambda_c_4,c_r_extension_factor,D_f,twist_r,delta_twist_k,delta_twist_t,alpha,mach,Cl,Cm,Cd
9.0857,29.4083,1.3567,6.1354,6.2993,-3.4396,-2.9769,2.7383,0.8,0.7016420510391942,-0.2786532688046066,0.0539060657989413
9.1554,30.11,1.3941,6.142,5.6635,-6.1496,-5.4215,1.8091,0.825,0.3404800236147108,-0.1208710684576759,0.0162240471161619
7.7593,30.6627,1.3938,6.3137,3.2551,-6.1879,-3.4433,0.0426,0.8,-0.104903749192531,0.0040494801502198,0.0129039960212531
10.4816,30.757,1.3839,6.20302036,4.4177,-3.3227,-1.72,0.923,0.85,0.4683893334362872,-0.2593329623513892,0.0220492430070559
8.0981,32.93,1.0168,6.4897,5.2006,-4.8001,-1.8199,0.2598,0.8,0.2541582365383736,-0.1295892937421754,0.0148069809019779
7.9052,26.2835,1.053,6.10454456,4.4576,-3.5971,-5.0491,1.4058,0.85,0.4320763713765151,-0.1358692097537845,0.0230714857006406
7.6847,26.1235,1.3192,6.4197,7.0087,-4.852,-4.9577,2.7135,0.775,0.6853343408688662,-0.1881908085894306,0.0370383649870134
9.8337,27.4587,1.1391,6.3178,8.3586,-4.0257,-3.9153,2.8847,0.8,0.7616558802315998,-0.2166636590671394,0.0798179960575095
8.7691,28.9023,1.1689,6.3172,5.4692,-6.1273,-2.9169,1.3291,0.775,0.2937510351145873,-0.1159699330358467,0.0149924929120653
10.0993,34.943,1.0723,6.53511774,3.1347,-4.0826,-5.0807,2.4399,0.85,0.3108815269395166,-0.0938208924866015,0.0154920007405584
10.2276,27.6504,1.2941,6.1563,5.6184,-6.1139,-2.1373,0.1987,0.775,0.2060606037326458,-0.1131852275731642,0.0128664759478936
7.5201,29.3513,1.0088,6.23809776,8.3473,-6.93,-6.7299,3.9393,0.75,0.701696774646362,-0.0884833121420002,0.0383916893684454
8.0574,29.736,1.1957,6.4985,4.6731,-6.7107,-2.1033,2.5403,0.775,0.308778065136242,-0.1062361246904436,0.0156661788482686
9.8115,37.4121,1.3937,6.4573,6.4453,-3.4427,-4.3398,2.0567,0.75,0.5927606048581179,-0.2927218833746157,0.027015798530189
10.2858,36.7318,1.2238,6.28641618,5.9301,-6.0943,-4.3103,2.8205,0.75,0.4438620579973624,-0.1742699838432303,0.018472543272329
9.1269,30.4692,1.2433,6.2956,7.7457,-3.6248,-5.4923,3.8286,0.8,0.7490113984488912,-0.2293939808625837,0.0806378899858043
10.0774,35.7546,1.2889,6.2915,6.8304,-4.6708,-4.1088,0.5215,0.75,0.4016858883626309,-0.212809864373509,0.0171882368347863
8.9476,30.0116,1.2583,6.4606,5.3344,-4.1524,-1.753,3.4035,0.8,0.7535548075421975,-0.266131073982073,0.0475160477963009
9.3298,35.0578,1.2016,6.3957,8.3634,-6.6611,-5.9845,1.3797,0.775,0.4629541390844099,-0.1780035368881886,0.0203585171710173
9.8585,30.9764,1.1079,6.4388,6.6988,-5.8035,-6.6826,1.6316,0.825,0.4495006383721008,-0.1302336310708355,0.0202981752604102
9.0535,25.8749,1.1677,6.5191,6.784,-3.3243,-6.5932,0.6369,0.8,0.5792644318208608,-0.1935626484536694,0.0270153012448619
9.1457,32.7713,1.0705,6.2516,6.8393,-6.8697,-2.7866,1.3481,0.75,0.3539565634442723,-0.127795206194873,0.0163523187224454
9.3055,28.6929,1.3188,6.2451,7.5039,-6.609,-6.8657,3.5536,0.75,0.6340423633892873,-0.1652131927783492,0.0309696033638371
9.9404,32.1137,1.2793,6.5346,3.0341,-6.8509,-3.7478,3.4689,0.75,0.2026744949251644,-0.0386429885178771,0.0135075448707358
7.5449,34.1292,1.1922,6.1594,4.3968,-4.1066,-7.3572,1.5784,0.775,0.2636612363088608,-0.0896229706467309,0.0149624469972333
8.2299,32.212,1.1248,6.408,4.0861,-5.1,-2.7819,3.9502,0.8,0.5395359431103136,-0.1585669604417874,0.0241511274947242
10.113,31.1652,1.0114,6.321,8.8553,-6.3702,-5.8692,1.238,0.825,0.5369351943092939,-0.1441573917273998,0.0290705638700644
9.4513,26.7479,1.1296,6.3268,8.7036,-3.949,-3.0167,2.0432,0.775,0.7694803686986149,-0.2383456840089586,0.0707934069202737
10.3746,29.7531,1.0384,6.26976394,7.3666,-4.1543,-7.1037,1.6873,0.85,0.5976317873373281,-0.1607829351932782,0.0442741598129704
10.7527,26.0978,1.1404,6.2484,8.3832,-4.8728,-2.5191,3.5466,0.775,0.7847427308216374,-0.2030274047700514,0.0825145907017663
9.673,25.2463,1.2753,6.4441,6.9907,-5.3857,-3.8217,0.7374,0.8,0.4842266577362355,-0.182033474346918,0.0207901937312548
10.8393,29.3006,1.2997,6.260269419999999,5.3301,-5.9405,-5.8946,3.7763,0.85,0.5127668689390673,-0.176080041000292,0.0348061772064335
8.7038,28.5554,1.0513,6.1599,4.7787,-4.5501,-3.5433,3.8194,0.775,0.6546297074020241,-0.13671330035166,0.030819620348664
9.5264,35.8841,1.1157,6.2453,8.3503,-3.4858,-5.8901,0.9817,0.775,0.6707493785423314,-0.2654798287227953,0.0333215541411758
8.9274,31.04,1.2286,6.3263,5.525,-6.9443,-5.0594,2.7267,0.8,0.3525503818465196,-0.1029529788810478,0.0168487102359064
10.0168,26.3123,1.3517,6.503916380000001,4.1531,-5.9598,-4.4759,2.5943,0.75,0.2950396506591243,-0.0826399018469774,0.015110446140144
9.1541,33.1628,1.2862,6.2866,4.8461,-3.6921,-3.514,2.4847,0.8,0.5595999711550739,-0.2326117765209352,0.0242945759839348
10.8976,32.8588,1.1162,6.4917,4.0654,-6.6172,-4.651,1.5529,0.8,0.0852438634670434,-0.001546667831761,0.0128846618318769
9.6114,27.1158,1.3881,6.261183819999999,4.7588,-5.8804,-3.9026,1.5002,0.85,0.2833710475317901,-0.1133925218639685,0.0156373341217444
8.4005,32.5086,1.2882,6.3424,8.4378,-6.8389,-1.5275,1.2051,0.775,0.5262718464621916,-0.2300944932306993,0.0235744469176542
10.1389,30.2003,1.2608,6.34990602,5.1486,-6.3418,-3.1008,3.8825,0.85,0.5339656027347991,-0.2034547796298784,0.0337923728629513
10.1111,25.1376,1.378,6.1049,4.755,-3.2625,-5.1749,3.467,0.775,0.6338267513231284,-0.2056243335929696,0.0394986953128366
7.7696,26.9148,1.3578,6.36195578,8.8808,-5.6326,-2.0555,3.3146,0.85,0.7061046155462013,-0.2255676023725194,0.0879428246541711
10.6635,34.1181,1.3551,6.1262,8.4607,-5.5328,-2.7781,3.5244,0.8,0.7103006328044856,-0.2854568754479947,0.0669598472599106
7.511,34.6883,1.0314,6.471531379999999,3.2596,-6.4427,-4.4311,3.9707,0.85,0.2972600946410969,-0.0442008642327923,0.0159533532177171
8.7832,29.1673,1.3434,6.31525026,5.1401,-3.7911,-2.8489,3.3215,0.85,0.6202431919078468,-0.2308131603086316,0.0545969208578273
8.9943,36.3789,1.209,6.444,6.8282,-3.2588,-1.9563,1.2251,0.775,0.6221218168963073,-0.3114647417515109,0.0315089523057777
9.3719,27.4323,1.1732,6.1953,3.4887,-3.8698,-4.8419,3.6939,0.75,0.5210348778925603,-0.1304794831628272,0.0222932910521833
10.7339,33.5757,1.3856,6.2026038,8.0226,-6.8039,-2.326,2.6492,0.75,0.6384396824769206,-0.2758692688691962,0.028542306410292
7.5799,35.212,1.3136,6.5463,7.5922,-3.1033,-5.6549,2.9675,0.775,0.7869152659858193,-0.2743149184973732,0.0580688307993426
8.1221,29.096,1.3065,6.14424476,6.8577,-6.8191,-5.3354,1.1937,0.75,0.2979236340582171,-0.1049602233139856,0.0154952023061598
10.3333,26.5211,1.3928,6.3517,5.2796,-3.6695,-5.8291,2.8086,0.825,0.5843365779120374,-0.2151159656519587,0.0409396826275072
10.0082,28.7589,1.2633,6.5209547,8.6135,-3.4568,-2.5829,2.9391,0.75,0.761157647698403,-0.2407984939516909,0.085546611761333
9.7088,30.6385,1.2415,6.1168,3.3543,-5.201,-5.3618,2.9316,0.75,0.2830327841372101,-0.072877633762942,0.0146983418672312
8.4125,31.5297,1.2297,6.2092,4.1364,-6.0405,-1.5533,3.5661,0.75,0.4224959470815824,-0.1421519779448518,0.0186745515287909
9.283,26.6381,1.0032,6.5116,7.2824,-3.7283,-5.0148,1.4337,0.775,0.7161053967646824,-0.1563961324997579,0.0362266310532691
8.1957,36.8201,1.2831,6.416,6.1219,-4.0224,-6.4962,3.0426,0.775,0.59140598530506,-0.222386593107097,0.0285026085219981
8.6508,30.3023,1.388,6.2492,6.1043,-5.6797,-2.128,1.665,0.75,0.4299560009573255,-0.1749901445281632,0.0188094601825564
8.3892,27.3941,1.2893,6.38225038,3.3317,-5.2263,-2.1982,0.1479,0.85,-0.0047168634603359,-0.0406451879803439,0.0149618265659481
8.4974,33.2129,1.2212,6.11563928,8.3187,-6.9828,-5.5669,0.3141,0.85,0.364680220540042,-0.1574121295264961,0.0173064182465812
9.7224,31.6727,1.3121,6.175,3.7916,-4.053,-4.9693,1.8021,0.8,0.3138376971731186,-0.126071376179963,0.0150311638750272
9.1986,31.0084,1.3773,6.46215624,4.7504,-6.9398,-5.2615,2.3449,0.85,0.2378526755955585,-0.0727278952547177,0.014456400353739
10.2824,26.6157,1.1411,6.459641639999999,8.9012,-6.0497,-7.2318,0.2252,0.85,0.4496663269662917,-0.170294366228196,0.0309549209863511
8.9087,29.7688,1.0116,6.4949,5.3444,-6.1646,-5.8925,0.6349,0.825,0.1230496270535668,-0.0386601221011765,0.0135910193961441
10.6866,32.5028,1.3295,6.3757,7.0993,-6.6354,-5.0746,1.1893,0.775,0.3616492434516538,-0.1479570407012684,0.0163925995680535
10.5561,30.0449,1.3896,6.3281306,7.7822,-4.1342,-2.7736,0.0798,0.85,0.5764860142436083,-0.2981912647067722,0.0394913413286327
9.4174,28.0413,1.1253,6.1286,6.6806,-5.603,-7.1764,3.5476,0.775,0.6732693511182025,-0.1403862021197527,0.0337598681915889
7.8581,33.8716,1.014,6.48990828,6.6353,-5.9837,-3.4337,2.2866,0.85,0.5422465982949793,-0.1598128881478795,0.0262848172275191
10.0765,29.7064,1.3929,6.3554,3.6246,-5.9909,-5.106,1.7817,0.75,0.1230044878033125,-0.0307219087547341,0.0125261696216322
9.5875,25.2684,1.1832,6.11490776,7.0487,-3.0161,-4.9513,2.8485,0.75,0.7634573918420924,-0.2326503228401411,0.0591547069669589
10.3054,30.094,1.1806,6.490802359999999,3.757,-5.1112,-3.0471,1.7554,0.85,0.2748897767252425,-0.1179088976233256,0.0147579428011964
9.2886,29.0185,1.1642,6.2145,6.4692,-3.0241,-5.3322,0.9919,0.75,0.5689349218270384,-0.2025528697739209,0.0249089153370471
8.5643,30.4926,1.3093,6.41718808,7.6793,-4.6836,-5.6242,3.4492,0.85,0.6824946189705278,-0.2364996846719212,0.070802922049337
10.6483,32.1326,1.0264,6.1227,8.2145,-6.8592,-5.2659,1.3629,0.8,0.5025324911677169,-0.1174344873486632,0.0212529898444912
7.8989,26.3991,1.3658,6.3254,4.2956,-6.3451,-2.9246,2.3693,0.75,0.2661987829626204,-0.085485954699823,0.014430146987653
10.2197,32.8844,1.1508,6.3778,4.1669,-4.8784,-6.7838,2.0963,0.8,0.2733811708378317,-0.0676554875544856,0.015077089981772
9.8563,37.1116,1.0449,6.5285,7.4121,-6.1192,-2.7006,1.7141,0.75,0.4839220719030481,-0.1822650699825573,0.0202540045594534
8.2766,32.7151,1.3208,6.3649,8.6669,-5.3547,-6.7352,2.2774,0.8,0.631828989047899,-0.2467866291283717,0.0400486506911013
9.964,28.704,1.36,6.3238,5.417,-4.9238,-7.0623,3.1857,0.75,0.5227377759519011,-0.1461050930230975,0.0231360081084101
9.3755,33.4091,1.3064,6.4053,5.0664,-4.9829,-2.9998,0.8664,0.825,0.2942057140928,-0.1572554201463972,0.0146730586986763
9.4895,33.4283,1.0651,6.2807,4.3855,-3.2655,-6.0769,1.303,0.825,0.3579038427087646,-0.1241954646851234,0.0166779664010758
8.1674,35.7491,1.2523,6.2879,4.9078,-3.2417,-5.6222,1.9828,0.8,0.4644003466894026,-0.1931674769539587,0.020745474246493
8.4162,35.7556,1.1533,6.1856,3.957,-4.2534,-2.9737,3.4036,0.75,0.4717831918472913,-0.1715117451300485,0.0205035293986911
9.3484,34.4753,1.1354,6.4216,6.7162,-4.3144,-5.3654,2.8861,0.775,0.6791364390757205,-0.227489426459397,0.0335419081696416
10.7929,35.453,1.3205,6.2084,7.1116,-4.1051,-2.8719,2.6551,0.75,0.7231072837099403,-0.3341106278048485,0.0390798120151606
10.9759,25.3673,1.2753,6.1126,5.636,-6.1996,-2.3088,3.6135,0.825,0.5815834930989141,-0.2087095821814088,0.0405099108096624
10.5706,35.4943,1.3957,6.2857,8.0646,-5.0927,-3.7299,1.2748,0.825,0.6324456533865848,-0.3372699433564352,0.0324803955875236
8.4663,36.1645,1.1073,6.4128,6.916,-4.0226,-5.7574,0.5597,0.825,0.4535735921400384,-0.1970238164305676,0.020312279214561
8.8525,36.6812,1.0981,6.39852162,4.7564,-6.564,-4.9317,1.9537,0.85,0.1961212591952002,-0.052624171910235,0.0135464345977796
10.736,25.0825,1.0862,6.18641638,3.0721,-4.7792,-3.3958,2.5179,0.85,0.3646856754581834,-0.1044959176028161,0.0195875251198107
10.1576,33.2638,1.1375,6.3198,7.9772,-4.7146,-5.5646,2.3927,0.75,0.7116118725416605,-0.2368834440965827,0.0358019541943987
8.5001,29.0204,1.2266,6.4387,5.3421,-6.1135,-1.9369,1.6719,0.8,0.3503716880638987,-0.1425933918330016,0.0165798494511873
10.5712,31.8737,1.3065,6.4037,5.7692,-4.639,-3.4342,3.6345,0.75,0.6945514464848304,-0.2596001222669722,0.0333496432646077
10.1181,27.76,1.2178,6.40249926,5.5683,-3.7338,-6.272,3.6401,0.85,0.6311173136543152,-0.1938592933449186,0.0595302477009328
9.7795,35.8857,1.3433,6.4922,8.5949,-3.0867,-4.591,2.973,0.775,0.7229350396886777,-0.2577501271029791,0.0805760589084681
7.5957,33.789,1.3615,6.4146,7.1517,-5.0882,-3.974,2.4066,0.775,0.5982062285822036,-0.226178535665181,0.0296241079035315
10.7646,28.6423,1.0592,6.3782,4.5496,-5.3366,-5.2295,0.323,0.8,0.0934108676811074,-0.0376548688054953,0.0130581766789463
9.927,34.6106,1.3666,6.4016,7.5182,-4.235,-4.9343,0.2795,0.8,0.4981319267140116,-0.2556604793638732,0.0210306514891921
10.6044,26.6933,1.3222,6.3122302,4.0178,-3.8336,-5.5407,0.5248,0.75,0.1985076518358186,-0.0849873521178645,0.0132892551982445
9.4133,35.3507,1.0272,6.0977,7.6263,-3.6441,-3.9815,2.5627,0.775,0.7851294283468258,-0.2032988327214073,0.0501991787760682
8.0118,28.1482,1.0628,6.1511,5.913,-3.841,-6.8179,2.0357,0.775,0.5359073863337515,-0.126168998438917,0.0247300317834438
8.5899,31.5485,1.0023,6.174130399999999,5.7867,-6.1559,-7.3935,2.9865,0.75,0.3988151936665149,-0.0396800417269643,0.0188896215210747
9.2671,25.602,1.1623,6.1444,7.1242,-3.4193,-3.7045,1.1277,0.775,0.7262901182608126,-0.233725850397857,0.0378793482789903
9.1076,25.6038,1.1017,6.28516142,6.9821,-4.9368,-5.1305,2.7005,0.75,0.6919464979838543,-0.1561968699693673,0.0338530144346954
10.1565,27.6724,1.2849,6.246870919999999,5.7751,-5.5356,-2.4329,0.5216,0.85,0.3522889840913207,-0.1751841442991351,0.0175852656884458
8.2762,34.9215,1.2569,6.513733479999999,4.6004,-5.2964,-7.1223,1.3911,0.85,0.1881159773866307,-0.0662442303358185,0.0138957576099149
9.5995,36.6845,1.2313,6.1639,7.7244,-4.0311,-5.9489,3.3864,0.825,0.693103024648706,-0.2542085532233402,0.0619094348240107
10.604,34.468,1.0566,6.3679,7.0987,-5.935,-5.8047,1.5293,0.8,0.4448147007679173,-0.1275736166557677,0.0190452747944521
9.6755,34.5723,1.0275,6.1654,5.9106,-5.2386,-6.0819,0.0902,0.75,0.1841944723184425,-0.0603547140985244,0.0135029372037281
9.4437,34.8097,1.2685,6.3125,8.9564,-6.3263,-3.5751,0.963,0.825,0.611791152616079,-0.2899198649960188,0.0281494400000786
9.5029,29.7415,1.0444,6.327,5.5738,-6.7005,-6.4598,0.0713,0.75,0.0261351294833615,-0.0070364619132284,0.0136098087104642
10.0312,32.462,1.1487,6.346,5.4846,-3.5726,-5.1773,0.8294,0.825,0.4322585748559995,-0.189418113110708,0.0185217534166012
8.3387,33.1132,1.1243,6.2026,6.4181,-6.6105,-1.6909,1.9408,0.75,0.4098113007565301,-0.1571161626979328,0.0183166843635714
8.4558,36.6926,1.3812,6.51209264,5.2992,-4.0609,-7.4486,2.2044,0.75,0.4016342734766554,-0.1560352564497328,0.0186527191926704
8.9704,27.8674,1.316,6.15986068,5.8871,-3.3247,-7.0319,0.0608,0.75,0.3404987403650554,-0.1357581140327726,0.0165042014608784
9.6299,25.3806,1.1188,6.2421,5.9831,-6.8157,-3.2803,1.7486,0.775,0.3544692269959285,-0.1047812824341836,0.0164519965145585
9.3376,36.0362,1.2842,6.1851,7.5304,-3.8674,-6.9987,3.3818,0.8,0.7121981211822349,-0.2926132407648529,0.0524933820842783
8.2291,26.6586,1.359,6.44186926,8.6851,-5.6486,-6.3666,3.1733,0.85,0.6442986771527502,-0.2032489703221933,0.0686493570182758
10.8458,26.9277,1.2022,6.2591,6.8424,-6.5924,-2.6018,2.3508,0.8,0.6144980331640595,-0.2083646674529057,0.0268678772176107
10.5533,31.4075,1.1347,6.229022339999999,3.4257,-3.4509,-2.1918,1.1026,0.75,0.2851485274213838,-0.1469104070577607,0.0144703312984218
10.2281,28.602,1.3116,6.4355,8.1324,-5.7871,-1.932,1.1818,0.75,0.6137817854900331,-0.2528046328034265,0.026746924804518
8.637,33.5287,1.1126,6.4842,5.3099,-6.3509,-1.6874,0.9795,0.825,0.2290645619004579,-0.120539698947261,0.0138397185412323
10.5709,25.3735,1.0032,6.1943,8.6934,-6.5534,-7.0374,1.9185,0.8,0.5508429175173817,-0.0961448237768515,0.0342510880459304
9.8113,34.327,1.2924,6.4603,8.0303,-4.8066,-6.4273,0.8034,0.75,0.50200888396429,-0.2205135150140824,0.0216880883432838
10.8023,30.2689,1.3649,6.16086652,5.0138,-5.4767,-3.8774,1.331,0.85,0.3315693700631016,-0.1479995184239837,0.0155117521066674
7.6129,32.9866,1.2774,6.1403,7.4114,-6.3683,-3.5253,0.8971,0.825,0.4047698069533351,-0.1777011282402888,0.0187183890083958
8.9165,30.0644,1.2998,6.2405,4.491,-5.2962,-6.0524,3.2777,0.75,0.4100215932820379,-0.1131651885375617,0.0185753788289986
9.8684,36.7108,1.0114,6.3759,8.8819,-4.5857,-2.4081,0.9946,0.8,0.7201172015825182,-0.2515016882534793,0.0409451423318988
9.2382,25.2628,1.3639,6.1548,8.7632,-5.6387,-3.5375,1.6615,0.775,0.6445623184052041,-0.2352802137427852,0.0426576627913478
10.5486,29.1607,1.0556,6.0991,4.4525,-4.426,-2.572,2.3826,0.775,0.4839423751292351,-0.1471207559924999,0.0196381481766076
8.6161,25.7745,1.3288,6.19533432,8.6665,-5.3639,-3.4367,3.0083,0.85,0.6875007410843191,-0.2171609155647498,0.0816315705613186
9.7581,35.5115,1.3036,6.153,6.9324,-6.146,-2.5222,3.963,0.775,0.7174622476627921,-0.2867561796884895,0.0381143436147543
8.111,27.4465,1.1231,6.158,6.2692,-4.0552,-2.4197,2.1281,0.825,0.6308933627140971,-0.214810242662585,0.0458525608373173
7.5663,35.1938,1.3565,6.4714,4.1052,-6.6976,-5.025,0.3706,0.8,-0.0527776166860491,0.0078240839044214,0.0125993933861387
10.2302,27.5431,1.3094,6.520428919999999,5.6039,-6.7825,-7.3222,0.2194,0.75,0.0309813796321392,-0.0016693300459361,0.0141906156721546
10.9593,36.6092,1.1946,6.5187,3.4742,-6.5763,-4.6268,2.4932,0.8,0.1343416580999742,-0.0072979367564879,0.012906347124836
10.7398,37.4606,1.3778,6.2206,8.758,-5.2823,-4.2112,2.1768,0.775,0.7171342754075737,-0.3459300291800739,0.0388837617416136
9.2838,36.3996,1.2435,6.111,7.5168,-4.6418,-3.1675,0.2824,0.775,0.4608558279748535,-0.2476762698970463,0.0195234788822359
9.3484,34.4753,1.1354,6.4216,6.7162,-4.3144,-5.3654,2.8861,0.8,0.7148029599777966,-0.2462302065799388,0.0377177698423394
10.1358,33.718,1.2251,6.4593,3.2196,-5.3408,-4.1979,2.2503,0.775,0.195732153366244,-0.0640777840797819,0.0131691168153162
9.1938,25.5713,1.1675,6.5295,4.7343,-5.0804,-7.1714,1.3531,0.825,0.2447827415834078,-0.0697035655985032,0.015486326284959
10.5273,32.9406,1.321,6.2282,5.8326,-5.2488,-1.534,2.7235,0.825,0.6628838615275092,-0.3117090848900918,0.033195583990351
8.6884,30.8188,1.3454,6.5399,6.8246,-6.6026,-2.6869,0.4945,0.775,0.2909594272956697,-0.1427669853964062,0.0149266715514356
9.8737,25.7226,1.3732,6.161338959999999,8.7605,-3.051,-3.2566,2.0942,0.85,0.7403533853924449,-0.2543120394565319,0.1029078960425009
8.0565,36.101,1.0363,6.3302,4.0763,-5.1585,-4.81,1.709,0.775,0.2013410580912663,-0.0596275907748198,0.0135022213516816
8.1644,37.2409,1.0512,6.3592,3.3563,-3.2406,-5.3982,2.695,0.825,0.3884676755872082,-0.1189238079020347,0.017978194034533
9.428,37.3261,1.1496,6.255,5.2445,-3.1093,-4.0516,0.2888,0.775,0.3356614366775615,-0.1894149372247415,0.0157886921903731
10.2171,29.2833,1.1112,6.1848,3.8581,-6.2478,-1.7634,3.9394,0.8,0.4799530821641777,-0.1305166005385632,0.0198851265624102
9.7854,26.9505,1.2793,6.172540359999999,5.9677,-5.9847,-4.0765,0.6336,0.75,0.2605801295326825,-0.1068151126377985,0.0141006145175716
9.2013,36.439,1.2483,6.3302,4.0502,-5.3148,-4.0228,0.6894,0.75,0.1013086201074384,-0.057060972832646,0.0118882412750696
9.3484,34.0746,1.1277,6.15818174,8.4287,-6.7883,-5.1075,3.7634,0.85,0.6668807359406743,-0.2118021083197116,0.0560307102595725
8.9581,35.6941,1.1635,6.423,5.2069,-4.8316,-3.3425,1.4861,0.775,0.3491123006135181,-0.1607113075465738,0.0162732732966798
8.2926,25.5328,1.1675,6.4476,3.6747,-3.6131,-5.2717,2.4647,0.775,0.4179847672287385,-0.113849093847639,0.0192765201068163
8.1948,26.5169,1.2504,6.54581368,5.2227,-4.3792,-3.3583,2.8151,0.85,0.5464706169249884,-0.1869910446917971,0.0430085349595092
8.8704,25.7435,1.0051,6.4598,7.6126,-3.7434,-6.5202,2.6472,0.775,0.7173081373384227,-0.138065909583119,0.0533260479792531
10.9269,33.5408,1.3759,6.5078,6.4091,-4.1981,-2.3702,1.581,0.825,0.656255771528243,-0.3481362766814432,0.0330133305184843
9.1721,33.2553,1.1002,6.12006142,3.3086,-3.9747,-4.9438,2.4792,0.75,0.3176467600145254,-0.0945984790579908,0.0154072897503662
8.3636,26.7347,1.2716,6.2608,6.1806,-4.7279,-3.6818,3.0151,0.8,0.6240447691017422,-0.2106919736370328,0.0412047494428303
10.3219,29.8502,1.2667,6.2868,3.8779,-5.1435,-5.3969,2.5277,0.75,0.300734876048228,-0.0866806838941714,0.0150716584834164
7.9952,26.3214,1.0418,6.2755,4.9924,-3.5211,-1.5548,3.4122,0.8,0.6946918230530057,-0.1743884286887957,0.0530168620151599
9.1401,33.526,1.0261,6.4525,8.7382,-6.3581,-4.0655,1.4483,0.8,0.6092261181899588,-0.1780694029094031,0.0274576415276223
9.5635,28.6624,1.2445,6.1151,7.3325,-5.847,-3.591,0.1284,0.825,0.4025815282191416,-0.1813937976419239,0.0176803943647102
9.502,34.9015,1.1525,6.4855,8.9115,-4.4863,-7.2155,1.2747,0.775,0.6670328410684933,-0.2477654144629248,0.0331531160631637
8.3624,32.6022,1.1009,6.4421,6.1397,-3.4626,-7.0724,0.2261,0.8,0.363092294920004,-0.1449477632998401,0.0176686389368834
9.5464,27.7409,1.2977,6.4774,8.2083,-4.5968,-1.7695,1.2899,0.825,0.6616922616977272,-0.2747793003906449,0.0568820198051214
8.3508,30.222,1.2128,6.3833,3.4923,-5.8639,-6.4265,2.0191,0.775,0.112472881355356,-0.0201972786169994,0.0131145490065514
9.7075,30.8385,1.0676,6.23048792,4.4541,-5.7126,-1.6252,2.5689,0.85,0.451311559391984,-0.1586891540084801,0.0201251922850107
10.426,29.609,1.295,6.303586579999999,8.1456,-4.3619,-7.1463,1.4379,0.85,0.6005074630031731,-0.2439904167937702,0.0496282545526527
9.8053,28.7651,1.027,6.1093,7.4,-3.5345,-3.5853,3.862,0.775,0.7811790342679478,-0.1315245428532979,0.0823155801750488
7.8776,30.9871,1.2337,6.5212,3.1709,-6.1313,-1.532,2.4182,0.775,0.1992654865107763,-0.079339423094156,0.0132064272999472
7.5868,35.6945,1.0618,6.2836171,3.1265,-5.6758,-2.881,2.6617,0.75,0.2061423268618945,-0.0611287147021341,0.0134025057076581
10.9232,36.6704,1.1832,6.1987,8.5622,-5.9248,-5.611,1.5401,0.775,0.5725345752483048,-0.2380690956763512,0.0244685854624733
8.2901,32.1304,1.383,6.1084,4.6653,-3.3734,-4.8943,1.0724,0.75,0.3459342533549435,-0.1480814258485594,0.016197464341048
10.0392,31.4755,1.2589,6.24695982,6.8481,-6.0629,-3.1665,3.3536,0.75,0.6583665818816915,-0.2302968664673861,0.0302211738102421
8.4997,29.8002,1.0976,6.1814,3.9126,-3.3326,-1.6483,0.7659,0.8,0.3341992831627673,-0.1567542669404106,0.0163987733052429
10.7771,30.6686,1.3694,6.3612,3.0484,-5.7869,-6.8903,2.7314,0.8,0.1600506888149803,-0.0081565214470982,0.0138235259589726
7.6125,33.1037,1.376,6.22615214,3.0412,-6.4938,-1.6756,0.3855,0.75,-0.0591133490347505,-0.0111643722581757,0.011192187497671
8.061,30.0356,1.2303,6.475,3.209,-5.705,-6.6006,1.3909,0.775,0.0203872473521069,-0.0011176406323254,0.0131340448421618
