AR,D_f,Lambda_c_4,alpha,mac,mach,twist_r,twist_t,Cd,Cf,Cl,Cm
9.2804,6.4487605,25.9662,3.8487,7.148362,0.5,6.9681,-4.508,0.028890848,0.010125402,0.65359825,-0.09759289
7.7788,6.461727,28.509,3.9362,7.701708,0.5,8.328,-4.3828,0.032443948,0.01007194,0.6692388,-0.092485905
9.3675,6.4763217,30.8341,1.7602,7.519818,0.5,7.0091,0.8444,0.024213703,0.0099586,0.56107026,-0.2143824
8.5214,6.4244523,32.7982,3.066,7.623775,0.5,5.2004,-2.6773,0.022226863,0.010009228,0.4961707,-0.14173464
10.9152,6.287379,25.0623,0.9832,7.436269,0.5,6.3614,-4.6458,0.015072489,0.009730662,0.27751884,-0.089356765
9.1466,6.387305,25.9397,0.5975,8.106525,0.5,3.0722,-8.7812,0.013071303,0.009592952,-0.030469166,0.005638492
8.3396,6.2488875,29.2337,1.5553,8.067215,0.5,3.0364,-2.016,0.015048486,0.009721581,0.2742158,-0.11122878
8.8683,6.2562437,33.6889,3.3688,8.011567,0.5,6.5686,-2.4039,0.027427897,0.00956396,0.617698,-0.20902352
8.6842,6.264026,31.2448,3.5519,8.384804,0.5,6.3374,-3.9598,0.024325943,0.009453341,0.5433474,-0.16253518
8.0517,6.5285673,34.292,2.9918,7.635419,0.5,3.8496,-8.4797,0.014123101,0.010215666,0.1589639,-0.0013247953
8.2708,6.158319,33.1556,2.6363,7.370602,0.5,7.6152,-1.7138,0.026416589,0.010016795,0.58833027,-0.114108115
8.2889,6.3713436,33.3173,2.1632,8.297711,0.5,5.9782,-5.2575,0.01744943,0.009680866,0.34982264,-0.11169056
10.9192,6.116856,33.8957,0.8414,7.177465,0.5,7.5045,-2.1884,0.016385447,0.009767143,0.36286953,-0.16111651
9.1011,6.3460426,29.7164,1.2121,8.211198,0.5,7.0781,-3.9199,0.015994603,0.009606346,0.31240943,-0.11227159
8.9696,6.352639,27.8846,3.1945,7.114479,0.5,4.9229,-2.0836,0.021774815,0.010220199,0.49613112,-0.08943435
9.4781,6.2370844,34.6556,3.221,7.32151,0.5,8.8024,-0.7694,0.031020781,0.009727532,0.70490074,-0.22600798
10.3175,6.450325,25.5243,1.3278,7.878622,0.5,7.957,-4.3137,0.019522462,0.00968508,0.4315239,-0.13021669
10.1337,6.463332,29.3346,2.2511,7.42519,0.5,6.6632,-2.4577,0.020307474,0.009908656,0.47606173,-0.15989141
7.8432,6.545405,32.364,3.672,8.092457,0.5,6.7087,-1.7538,0.024745544,0.009933007,0.5334315,-0.15201217
9.1209,6.131565,35.9787,3.0509,7.639252,0.5,5.6376,-3.472,0.018996045,0.009713063,0.4295882,-0.14687385
9.3831,6.315217,33.5534,2.8684,7.930617,0.5,6.2179,-0.9997,0.023346154,0.009599355,0.5452764,-0.21370973
7.9792,6.129635,36.2047,1.6073,7.579565,0.5,5.8411,-6.3809,0.016382098,0.009983695,0.29565606,-0.054662105
9.4344,6.2854257,37.1292,3.4088,8.335365,0.5,6.0787,-3.2343,0.019079974,0.009404329,0.4332353,-0.17393339
8.7939,6.1922,26.5438,1.9395,7.575053,0.5,7.0973,-6.4777,0.01865992,0.009892827,0.37288037,-0.07526818
7.5343,6.2081866,25.1096,1.0082,7.853944,0.5,7.7161,-4.5079,0.01785887,0.010007084,0.33888397,-0.07741486
10.5271,6.3572316,35.5928,3.2694,7.834614,0.5,4.7407,-0.6475,0.022957707,0.009495377,0.5601719,-0.26142195
10.0267,6.4442973,36.0959,0.2966,7.565722,0.5,7.1181,-1.8719,0.016212221,0.009877304,0.33519036,-0.17332625
8.1332,6.4974036,33.0888,0.1595,7.989559,0.5,5.4649,-3.7598,0.0141420225,0.009976761,0.20507835,-0.09774168
10.2741,6.2782397,27.5058,2.8373,6.914839,0.5,4.0362,-4.9052,0.015293306,0.010119445,0.29150224,-0.060572885
9.718,6.2113795,31.6348,2.4759,7.066797,0.5,3.7206,-4.6844,0.013749011,0.010054213,0.20769124,-0.05376958
8.3045,6.1996245,27.1363,1.527,7.510441,0.5,7.5854,-1.6335,0.021956783,0.0100211,0.48592073,-0.117180355
10.5399,6.534254,32.3198,0.4256,7.59473,0.5,4.868,-3.4668,0.014917411,0.009840922,0.27492562,-0.13338037
10.4146,6.1826015,31.027,0.6796,6.887508,0.5,3.2847,-9.5103,0.013833343,0.009945625,-0.0547644,0.048598267
10.8903,6.1661243,26.8717,0.26,6.499583,0.5,5.5158,-2.7901,0.013345964,0.010229533,0.16119842,-0.07118166
7.6706,6.2020273,32.7156,0.8591,8.968475,0.5,8.8262,-0.5548,0.024591452,0.009389022,0.5214263,-0.19909129
7.9063,6.1885247,26.2471,1.1889,8.951042,0.5,5.4455,-1.703,0.019380981,0.009328772,0.41287395,-0.13699763
7.8614,6.252614,36.831,1.8601,7.618101,0.5,4.289,-6.3361,0.0138011845,0.010060854,0.17959243,-0.033244725
10.1135,6.499781,34.3687,2.5909,7.812082,0.5,3.4904,-9.5578,0.013734657,0.00973068,0.12762216,0.004073704
9.0118,6.2385526,29.0681,3.4218,7.431267,0.5,4.4135,-2.8908,0.019992204,0.009939245,0.452915,-0.11413579
8.6682,6.4820395,31.5582,0.3732,7.811594,0.5,5.163,-7.8708,0.013374362,0.009918697,0.04583889,-0.0142658185
7.7614,6.5498624,25.292,2.9761,7.922314,0.5,4.7775,-7.5699,0.016907722,0.010121869,0.29129043,-0.04204967
10.1846,6.409096,32.6331,1.1109,7.290481,0.5,6.2541,-5.3229,0.016337732,0.009977544,0.31767935,-0.10543725
10.0385,6.4814095,37.4359,0.3742,7.224572,0.5,4.9153,-6.8564,0.013735885,0.010066315,0.13593762,-0.04046333
9.8777,6.1494923,34.9264,3.4449,7.123031,0.5,6.6855,-1.8465,0.02514776,0.009832793,0.6039073,-0.19132914
9.0545,6.1276965,29.9584,1.6393,7.066023,0.5,4.8892,-4.5196,0.017680002,0.010110587,0.36812586,-0.071094126
9.0332,6.361603,33.5173,3.1128,7.143932,0.5,5.6072,-2.4698,0.024363365,0.010151362,0.55987626,-0.12395205
8.4555,6.271453,26.4053,0.7304,8.294902,0.5,6.4264,-4.1539,0.016384447,0.00962144,0.31346482,-0.10584239
7.6537,6.1914964,31.1003,1.9264,7.950789,0.5,6.7511,-3.7762,0.020005936,0.009878811,0.41857827,-0.108410135
8.5494,6.133531,28.9524,3.3453,8.299032,0.5,5.5211,0.0125,0.028097851,0.009379281,0.6244198,-0.19780256
10.0805,6.161832,27.609,0.3413,7.575968,0.5,6.0378,-2.6549,0.01355837,0.009683488,0.21443884,-0.099670134
10.6042,6.372527,37.0882,1.2662,7.392624,0.5,8.2358,-0.5633,0.01916391,0.009818616,0.45285392,-0.22814767
8.0722,6.0974426,25.7155,2.4181,8.037138,0.5,6.2212,-4.3024,0.020356184,0.009680975,0.43649712,-0.1026088
9.0468,6.4400682,31.4117,1.2194,7.34815,0.5,5.0833,-7.9236,0.013744485,0.010116856,0.100385085,-0.0105377175
10.3331,6.299261,28.1015,3.7346,6.892094,0.5,6.3818,-3.5579,0.030015485,0.009900001,0.7060812,-0.14614452
9.9849,6.5251026,35.3954,0.4483,6.808495,0.5,7.5332,-3.4195,0.0151773095,0.010413993,0.26032928,-0.084839754
8.8046,6.297864,26.1533,2.3695,7.645979,0.5,5.29,-6.8624,0.016717017,0.009906381,0.3098446,-0.060662825
9.448,6.512004,31.8641,0.4998,7.857424,0.5,7.6876,-0.6618,0.016115729,0.009849803,0.32529774,-0.15791838
8.8604,6.262642,35.5816,3.71,7.439291,0.5,7.6201,-4.8685,0.02373412,0.009933082,0.5355593,-0.12239175
8.4036,6.396444,28.4325,1.2689,8.59297,0.5,8.2976,-0.3229,0.026451504,0.009537091,0.5772671,-0.197869
8.7694,6.2296014,29.1665,0.5098,7.219414,0.5,4.6367,-2.6026,0.0143074,0.010141008,0.22320615,-0.08510065
10.3041,6.279012,30.9115,0.9207,6.614672,0.5,6.2982,-2.6775,0.014624613,0.010320015,0.25013816,-0.07463834
10.5955,6.3702717,37.231,1.8711,7.017517,0.5,3.8971,-5.0033,0.0129391905,0.010042566,0.14459872,-0.049823023
9.7645,6.438552,30.4218,2.9392,7.010611,0.5,3.2614,-6.7493,0.014443766,0.010250919,0.21804026,-0.02662983
9.655,6.2064953,30.6566,3.3943,8.025335,0.5,4.1622,-7.299,0.0180742,0.009503407,0.38424924,-0.09582871
9.0026,6.416472,27.174,2.9295,8.103164,0.5,8.1848,-0.8102,0.02644219,0.00963603,0.59798825,-0.17864878
9.6265,6.350742,26.5917,1.6701,7.405423,0.5,4.7201,-5.438,0.014914468,0.0099552255,0.25441092,-0.06987826
9.3092,6.396065,29.3169,2.7281,7.768109,0.5,4.0155,-6.2521,0.013861965,0.009827315,0.20172878,-0.046721783
9.0809,6.284869,30.9664,1.434,8.475943,0.5,4.6485,-7.1196,0.0126496395,0.009397896,0.10535162,-0.02891588
10.9012,6.535717,29.8091,2.0693,6.937168,0.5,7.7436,-4.0663,0.019296857,0.010163121,0.44252115,-0.12589206
9.9949,6.5475,30.1424,0.6199,7.075699,0.5,8.6952,1.2293,0.02250644,0.010227317,0.5294814,-0.20822026
9.4206,6.3598423,36.3802,3.5681,7.896779,0.5,4.6967,-5.9851,0.021000851,0.009666633,0.4740859,-0.15497155
9.4503,6.350442,26.6418,0.2812,8.163072,0.5,4.9005,-4.4633,0.013003004,0.009573134,0.15944885,-0.07386658
8.9561,6.265728,25.7508,3.9734,7.610362,0.5,5.8884,-0.057,0.03366626,0.009564986,0.73110074,-0.17447667
9.1986,6.2139196,28.7754,2.3065,8.068684,0.5,4.2784,-7.1384,0.013848523,0.00955548,0.19743808,-0.045507904
7.6508,6.1108947,34.8532,2.3751,8.248734,0.5,7.8409,-3.3137,0.020967783,0.009649827,0.44781128,-0.13917208
10.2955,6.471529,33.746,0.4059,7.113525,0.5,4.5284,-3.1626,0.014037984,0.010111458,0.21733214,-0.11232365
9.0566,6.414409,30.8256,0.7533,8.368975,0.5,5.6135,-6.4296,0.014875051,0.009567942,0.23431309,-0.08165101
10.8241,6.4049096,26.9399,3.3952,6.913911,0.5,3.0321,-5.2464,0.015218886,0.010139873,0.2905449,-0.06003047
9.1157,6.219599,28.472,1.1367,7.103785,0.5,8.4267,1.226,0.024087299,0.010126613,0.5571421,-0.15252787
8.3699,6.1497517,33.2801,3.7632,8.092108,0.5,7.3499,-2.1582,0.033059917,0.009417756,0.6997095,-0.21232747
8.3284,6.3083086,31.7347,3.3533,7.869121,0.5,7.9605,-0.3768,0.03155285,0.009723379,0.6797713,-0.20003553
8.4221,6.3016486,36.3632,2.657,8.032274,0.5,3.22,-7.4166,0.015145591,0.009759541,0.25808063,-0.06726627
10.0913,6.5032635,29.716,1.4286,7.42563,0.5,8.2668,0.2057,0.023400549,0.009936517,0.5572746,-0.21515353
7.6522,6.3602414,29.0003,0.7425,8.667515,0.5,7.8677,0.9071,0.026093813,0.009623098,0.549791,-0.19656771
10.938,6.1974936,25.4699,0.5167,7.496226,0.5,4.5919,-3.4114,0.012350787,0.009621096,0.12031193,-0.06655568
8.4639,6.141189,25.8768,3.9319,8.599753,0.5,4.8126,-3.8902,0.024309197,0.009310085,0.54072446,-0.13114561
8.0112,6.240066,27.1491,0.9082,8.731589,0.5,7.5191,-0.2617,0.019029815,0.009464773,0.40478906,-0.14751253
8.5229,6.4654584,25.9505,1.4554,8.526827,0.5,8.1583,-1.2284,0.020397166,0.009611097,0.44453064,-0.1455581
10.9069,6.4899287,36.1968,2.4081,7.376892,0.5,6.1613,-1.7251,0.017437018,0.009844998,0.39983615,-0.18924914
10.6638,6.1592307,27.2942,2.6162,6.74775,0.5,8.4172,-0.3849,0.030571863,0.0098358225,0.7351415,-0.18028289
9.3832,6.1212425,27.6101,1.1971,7.203139,0.5,7.7111,-5.2093,0.018844144,0.009986386,0.39617246,-0.08847927
9.4462,6.497579,26.5502,1.8788,7.905236,0.5,3.7862,-7.8162,0.013601797,0.00978264,0.13991305,-0.028203256
10.5631,6.216912,31.5187,0.9773,7.499983,0.5,7.9188,-1.3974,0.023541663,0.009667733,0.56890154,-0.23028246
10.2157,6.120013,25.7932,0.1397,6.866831,0.5,8.4842,-1.7979,0.022303479,0.010087661,0.5252576,-0.14553866
10.0415,6.378283,30.3898,3.7275,7.076941,0.5,7.2568,-4.2145,0.025639098,0.010015251,0.6068772,-0.13754727
10.4337,6.491907,25.6213,1.6695,7.735039,0.5,8.4763,-1.4141,0.03014205,0.0095813265,0.6916132,-0.21594119
10.2772,6.4958315,36.0646,1.9636,7.988209,0.5,4.2471,-2.286,0.01711979,0.009609264,0.38348258,-0.18891351
8.815,6.3614607,34.3643,1.9398,7.375004,0.5,6.9441,-5.0407,0.017654922,0.010108554,0.35866913,-0.08717455
8.7515,6.4107695,37.1345,2.6917,8.161733,0.5,3.5278,-7.2736,0.014947432,0.0097053675,0.2541441,-0.07304239
10.8271,6.420259,32.7266,1.3715,6.745312,0.5,3.4409,-6.9185,0.014220028,0.010230174,0.18553108,-0.037934203
9.5115,6.487394,35.9328,3.5019,7.646752,0.5,7.5786,-2.352,0.031527337,0.0096359765,0.69809926,-0.25009426
7.9527,6.122213,31.9759,2.0802,7.602254,0.5,7.9311,0.3259,0.028703762,0.009921876,0.62224996,-0.15225966
9.0676,6.267534,28.6532,3.9065,8.359441,0.5,8.9649,0.8109,0.038448785,0.008862468,0.7602629,-0.22512463
7.5308,6.312146,33.2318,3.7112,7.742469,0.5,3.6355,-5.4348,0.016345492,0.010134761,0.30265397,-0.039761845
9.3066,6.1739883,28.971,3.4549,8.003061,0.5,4.7174,-7.216,0.018190322,0.009541713,0.38181916,-0.08525475
9.5886,6.3442063,25.0849,2.9907,7.767863,0.5,8.2321,-2.7722,0.029096078,0.009648664,0.6609989,-0.16752036
10.9666,6.348725,28.594,3.0766,6.579958,0.5,6.8915,0.0057,0.025875645,0.010160098,0.64679486,-0.1678129
10.1493,6.5077085,36.8532,0.3579,7.429206,0.5,7.4082,-4.3475,0.014337088,0.009976535,0.22410904,-0.0988
10.8969,6.138804,27.3414,3.0923,6.593733,0.5,3.3147,-3.5638,0.018574955,0.010129141,0.4397887,-0.09391354
9.335,6.142139,29.4141,0.4754,8.13683,0.5,3.6618,-2.0428,0.012919118,0.009466108,0.1867534,-0.10338134
10.8849,6.3391185,29.1977,3.0935,6.941354,0.5,4.6737,-5.4119,0.01724807,0.010041245,0.3786426,-0.088573
10.3486,6.3467007,34.6425,3.9122,6.800138,0.5,8.6189,1.5817,0.048781935,0.008697928,0.7818003,-0.17643148
10.3931,6.0969625,29.7786,0.7979,7.240447,0.5,3.9372,-5.449,0.01351632,0.009768864,0.18654476,-0.06836545
9.3147,6.50176,34.1285,1.2453,7.926905,0.5,6.7851,-2.6788,0.015194645,0.009805904,0.2865391,-0.12753807
8.9787,6.309848,32.3084,2.8199,7.486236,0.5,3.0079,-5.411,0.015305303,0.009989195,0.2820718,-0.07277744
9.6663,6.318575,34.3133,2.5646,7.244301,0.5,4.6396,-9.0678,0.014608987,0.010007031,0.18285015,-0.0016166441
8.8382,6.182248,28.4356,0.8303,8.351447,0.5,8.1352,-1.984,0.0215624,0.009494056,0.48123673,-0.16806298
9.3202,6.2735868,32.0451,3.3659,7.05379,0.5,5.5122,-3.942,0.019923922,0.010146465,0.4533644,-0.083537705
7.7325,6.2937465,32.3335,0.2239,7.884116,0.5,5.2658,-1.0102,0.01501702,0.009978329,0.25248426,-0.11881744
7.7988,6.279223,29.0969,2.7088,9.109497,0.5,8.556,-2.2613,0.028470952,0.009286599,0.5937482,-0.17359376
10.5951,6.4502053,31.3972,2.042,7.278289,0.5,5.7413,-1.2568,0.019094782,0.0099141775,0.4510892,-0.18510647
9.1708,6.1481256,35.6779,1.181,7.366919,0.5,7.2052,-4.5729,0.017060824,0.009921875,0.34848475,-0.10846437
7.8629,6.5268908,37.1075,1.502,7.639752,0.5,3.0441,-4.5851,0.013752911,0.010248841,0.17397836,-0.060035314
7.9221,6.5307136,27.9804,3.832,8.152221,0.5,4.0371,-8.7067,0.016066961,0.009952337,0.26047754,-0.03068362
10.0759,6.225774,34.181,3.2088,6.945805,0.5,4.0975,-2.5726,0.020167602,0.0100368885,0.477405,-0.14689986
10.8736,6.5237536,34.461,0.3046,7.788234,0.5,8.3352,-0.4396,0.021666124,0.009690168,0.5196497,-0.26216128
9.0941,6.494719,35.4142,1.059,7.180404,0.5,3.0774,-8.8702,0.013569395,0.010186737,-0.05660161,0.040188517
9.2134,6.304097,36.105,3.219,7.591619,0.5,5.4241,-1.2693,0.022724286,0.009797307,0.5278877,-0.20362057
8.4047,6.3217144,31.3027,3.6358,8.161555,0.5,8.6669,1.3638,0.038421765,0.009163705,0.7442559,-0.23105307
7.8159,6.4228673,34.8078,3.5086,8.105014,0.5,5.0404,-8.4203,0.017514652,0.00990739,0.3210975,-0.055794768
8.2099,6.2992177,33.9118,3.62,8.53285,0.5,4.724,-6.1515,0.02136701,0.009504692,0.45856342,-0.13258713
7.7467,6.2962255,29.8408,3.746,8.125054,0.5,5.2034,-7.1951,0.017684473,0.009824397,0.3395074,-0.05814835
9.8645,6.2324667,26.3247,0.2585,7.887457,0.5,4.4184,-2.04,0.013527896,0.009587623,0.21908505,-0.10838909
8.582,6.306584,36.4527,3.2341,8.56193,0.5,7.478,-5.6656,0.022282189,0.009435187,0.48209623,-0.15802512
9.8815,6.1322966,30.5474,1.8902,7.074591,0.5,5.7278,-3.1292,0.020139217,0.009945517,0.47054172,-0.1370098
9.5003,6.1649942,36.7379,1.9286,7.626438,0.5,3.4271,-3.815,0.013903474,0.009715998,0.23982844,-0.10671214
9.9566,6.246434,29.6388,0.1838,7.687997,0.5,3.7083,-9.312,0.013636636,0.00956907,-0.08660252,0.04199577
10.5317,6.3656487,31.142,0.5728,7.739003,0.5,4.8833,-3.9441,0.012439053,0.009642946,0.123854674,-0.06755414
8.9227,6.172449,27.049,2.2617,8.390368,0.5,5.4095,-2.153,0.020375755,0.009397195,0.46297345,-0.14732955
8.0335,6.4007516,32.6138,1.5477,8.392659,0.5,5.5503,-5.4662,0.014302841,0.009697132,0.22182098,-0.076393686
8.5284,6.2682705,32.5031,1.1302,7.908192,0.5,3.2699,-3.5545,0.013313939,0.009783836,0.18566859,-0.087101564
10.611,6.2354436,33.1915,0.94,7.542841,0.5,4.1829,-7.2985,0.012963925,0.009636538,0.107314035,-0.023999983
8.9094,6.3538356,30.7712,3.6455,7.917026,0.5,3.1907,-9.1601,0.014235711,0.009784843,0.18495926,-0.011723368
8.4122,6.193137,28.3394,3.7499,8.020275,0.5,3.8638,-5.4914,0.019126827,0.009688493,0.41153193,-0.09287415
10.1071,6.4450493,32.9764,2.767,7.19132,0.5,6.2875,1.0349,0.026596954,0.009914666,0.6316659,-0.247913
7.9879,6.4257555,26.8612,3.1133,8.993622,0.5,8.2881,-1.6997,0.037029948,0.009144816,0.719597,-0.18926023
8.1217,6.485905,27.1987,1.5247,8.635035,0.5,6.228,-3.8124,0.019235047,0.009627483,0.39865366,-0.12472707
10.854,6.263714,32.5544,2.8372,7.014381,0.5,7.551,-3.2106,0.02569201,0.00984949,0.62859046,-0.20048992
9.407,6.353419,34.9182,0.9297,7.459163,0.5,7.756,0.736,0.020669356,0.009944122,0.4740896,-0.2171728
8.8942,6.272708,35.4481,2.9642,8.130655,0.5,7.6231,0.1507,0.02924039,0.00946289,0.65083253,-0.26082972
8.3027,6.160712,26.2323,2.5593,8.250673,0.5,7.0731,0.173,0.027361196,0.00951917,0.6038386,-0.17475645
9.1245,6.4680514,31.0667,3.0454,7.465623,0.5,7.129,-0.1479,0.025650732,0.009992742,0.59047496,-0.18623592
10.7898,6.4842896,31.5842,2.2816,7.016859,0.5,7.1689,-2.0886,0.023277503,0.010038021,0.5685717,-0.19769615
8.6095,6.4493113,34.0618,1.7514,7.387798,0.5,7.0802,-2.4011,0.02075156,0.010185127,0.45657462,-0.13008144
9.9711,6.3553796,35.2802,0.6559,8.041906,0.5,4.551,-5.9303,0.012517736,0.009541223,0.110045835,-0.04619393
8.8197,6.4290524,30.351,0.1592,7.138569,0.5,7.6008,-3.0311,0.01688555,0.010356653,0.32278728,-0.09154529
8.514,6.3956842,30.5244,2.5903,8.749769,0.5,3.5567,-5.471,0.013040182,0.009448582,0.17786986,-0.055416778
8.7101,6.4824104,33.4323,0.6348,8.065577,0.5,5.6242,-1.1738,0.014853012,0.009815178,0.2660849,-0.13825868
8.8799,6.525011,35.0237,0.8007,7.93132,0.5,4.2161,-3.5306,0.012648868,0.009872589,0.12731059,-0.07635941
7.7069,6.30239,29.4485,1.8385,8.439949,0.5,3.106,-9.5583,0.012994444,0.009615797,0.022287754,0.0060097757
9.4747,6.499997,37.2464,0.2426,7.822384,0.5,6.5087,-4.079,0.013542115,0.00984185,0.18719207,-0.095639326
9.9872,6.5331135,32.4507,0.0436,7.445068,0.5,8.3012,-2.6501,0.019712323,0.0100414585,0.4359903,-0.18147859
8.6395,6.32381,36.4836,2.6406,8.673387,0.5,6.0502,-4.3324,0.017185029,0.009402299,0.35927942,-0.13518095
10.9958,6.451107,30.9644,1.2569,6.852107,0.5,3.6831,-3.2166,0.013478649,0.010158683,0.1864662,-0.08840769
9.4251,6.206551,35.5952,2.6797,7.093953,0.5,6.5527,-2.5197,0.025152495,0.009985925,0.5887959,-0.16185191
7.606,6.3668175,25.2091,3.8039,9.202378,0.5,3.7761,-4.5884,0.017463222,0.009363574,0.34996444,-0.07987784
10.4617,6.2219434,36.9005,2.1748,6.919366,0.5,7.237,-0.2774,0.02562846,0.009908466,0.62393516,-0.2492333
8.2702,6.238923,26.4942,0.2109,7.416908,0.5,5.6531,-6.8539,0.013532888,0.010087167,0.080942124,-0.032271177
10.7708,6.521031,37.0828,1.097,7.559318,0.5,5.3828,-1.5203,0.015262988,0.0098032355,0.3116985,-0.17985427
8.5418,6.288705,30.6187,3.7962,7.404326,0.5,7.664,-4.2675,0.028931085,0.010001655,0.6377312,-0.10559248
9.7954,6.3289104,30.1827,3.4125,7.426349,0.5,4.05,-4.9085,0.01884489,0.009881149,0.4265164,-0.11417675
10.482,6.3820753,35.9099,1.6343,7.865142,0.5,5.1589,-2.6854,0.017207537,0.009583806,0.3891736,-0.18687537
9.9768,6.1252356,32.0005,3.443,8.021723,0.5,4.3727,-4.542,0.018625442,0.009398373,0.4315366,-0.14270326
9.7745,6.4206934,33.6944,2.156,6.866391,0.5,4.5721,-3.0458,0.015548232,0.010320765,0.29620457,-0.082925014
9.416,6.436205,35.1397,0.7247,7.774694,0.5,3.5116,-8.2904,0.012937645,0.00974124,-0.050701465,0.0356813
8.2518,6.4014883,28.1524,2.5337,7.597097,0.5,5.5677,-0.7883,0.024746835,0.010062942,0.5464818,-0.13765232
7.844,6.333386,25.3896,1.4156,7.625465,0.5,4.789,-5.5307,0.017629813,0.010142974,0.32903063,-0.06412735
7.8131,6.227943,31.8528,3.5392,9.149282,0.5,6.9344,-7.3162,0.02085431,0.009257805,0.42021018,-0.10493581
9.7205,6.287595,28.0154,2.1013,6.818055,0.5,8.0702,-2.6891,0.02532474,0.010228818,0.5963552,-0.098203294
9.7361,6.1163707,35.9828,3.777,8.059145,0.5,7.1097,2.0578,0.041001003,0.008406772,0.7326795,-0.29079226
10.2593,6.389992,27.3807,1.8607,7.18208,0.5,6.3326,-5.5838,0.017885674,0.01001547,0.37641588,-0.09355897
9.754,6.417498,29.5312,2.164,7.342649,0.5,7.7619,-2.5235,0.027195588,0.0099441875,0.63145053,-0.1873177
9.8105,6.3870587,25.6477,1.4814,7.816037,0.5,6.6796,-2.9686,0.020605369,0.009717729,0.47249803,-0.14831528
9.7029,6.3355956,25.8389,3.016,7.428858,0.5,3.1726,-2.7868,0.017448844,0.009916403,0.3828817,-0.10867453
9.9013,6.402794,28.2007,0.1662,7.639024,0.5,8.8979,-0.65,0.019258976,0.009863504,0.4367494,-0.17739907
9.1885,6.205131,25.2753,2.1344,7.82086,0.5,8.0135,-1.1959,0.028682759,0.00962679,0.6501962,-0.18027477
8.0646,6.117542,29.4749,3.6661,8.418847,0.5,8.593,0.5304,0.04043306,0.00889789,0.76249707,-0.2112651
9.0501,6.102561,26.3794,2.9397,7.104221,0.5,6.1805,-3.0301,0.019609647,0.010054066,0.44336635,-0.07240524
10.2762,6.191819,35.3263,2.8846,7.227401,0.5,6.8026,-4.1564,0.022268938,0.009789597,0.53277636,-0.17554757
10.3777,6.252647,29.0779,2.7515,6.804236,0.5,3.6587,-2.8022,0.01718245,0.010149853,0.3800978,-0.103544004
9.6367,6.4751916,33.7797,3.3464,6.871923,0.5,4.1719,-5.8745,0.017584942,0.010381797,0.36696243,-0.043188546
8.2601,6.4663677,26.1048,2.8606,8.459935,0.5,7.0111,-3.1503,0.021549212,0.0096497135,0.46686378,-0.12443121
10.4141,6.1620502,34.9722,2.0359,6.840932,0.5,4.9891,-2.2469,0.018240873,0.010020792,0.42302522,-0.15245901
8.1001,6.5158796,35.1746,0.6029,7.870047,0.5,5.3385,-0.6621,0.017480787,0.01005364,0.34519377,-0.15991679
10.0488,6.510683,36.6313,0.9681,7.738941,0.5,7.3143,-0.9604,0.018447148,0.009798966,0.41870987,-0.21451156
8.0158,6.201235,26.7989,1.6527,7.816532,0.5,6.2493,-4.7597,0.017359167,0.009896089,0.3399165,-0.08313858
8.9974,6.3936043,31.9311,1.602,7.417589,0.5,7.8072,-2.8266,0.024643028,0.010059868,0.5556493,-0.16308098
7.9367,6.2418013,32.7737,0.0558,8.001717,0.5,8.8095,2.0888,0.026058275,0.009860737,0.55901706,-0.22183521
8.4947,6.5074773,37.3917,2.8433,8.764366,0.5,8.8267,-1.3775,0.026046675,0.009442867,0.56870115,-0.23371296
7.9176,6.104527,27.9223,1.0384,8.346696,0.5,4.1138,-4.4615,0.013361512,0.009551195,0.18927842,-0.07395519
9.8222,6.1948338,27.428,0.4203,7.314284,0.5,5.005,-6.0545,0.01458756,0.009878004,0.2145657,-0.0684125
8.4847,6.4610233,30.0497,3.3155,8.331827,0.5,7.9511,-3.0244,0.034268174,0.009453506,0.7045166,-0.2009023
7.7846,6.1441836,26.5147,1.6913,8.067843,0.5,4.6197,-6.4361,0.013219425,0.009738926,0.14352873,-0.039758995
10.7274,6.2156262,35.6632,2.7955,7.612159,0.5,7.3982,-2.5282,0.023471331,0.009515064,0.573374,-0.23799251
10.5404,6.443312,29.9867,0.502,6.981702,0.5,7.5325,-0.215,0.022348283,0.010127596,0.5358591,-0.21030457
9.2277,6.150948,26.1664,1.7036,7.378503,0.5,6.0061,-7.0522,0.015407597,0.009895622,0.24699654,-0.04602996
10.3246,6.223513,30.2783,1.7233,7.863335,0.5,8.7644,1.3602,0.025722302,0.009468267,0.6191442,-0.25277895
8.5674,6.111588,29.9092,3.3315,7.374654,0.5,8.2145,-2.8742,0.028963674,0.00990159,0.6459383,-0.11552566
9.9035,6.382974,36.23,2.0219,6.995277,0.5,5.4418,-5.5564,0.015132928,0.010174166,0.26782635,-0.06359037
9.9381,6.2027,30.702,3.5627,7.289108,0.5,8.9134,-1.0481,0.030997485,0.009653478,0.71783334,-0.21107459
8.344,6.4695783,33.1207,3.957,7.499774,0.5,5.7997,-5.9802,0.023400705,0.010155021,0.5096708,-0.080031514
7.7389,6.519649,35.0581,3.3864,8.296562,0.5,4.3864,-8.0567,0.016759597,0.0098864725,0.29898238,-0.061901666
